code,product_name,ingredients_text
8901138847920,Saunf Mouthwash,"Aqua, Propylene Glycol, Glycerin, Sorbitol, PEG-40 Hydrogenated Castor ON, Sodium Benzoate, Benzyl Alcohol, Flavor, Citric Acid, Ethyl Menthane Cartocaramide, Menthol, Sodium Fluoride, Cetylpyridinium Chloride, Sodium iculum Vulgare Fennel) Fruit OiI, CI 19140, CI 42053"
42345183,Nivea Men Fresh Active,"Ingredlents: Aqua, Aluminum Chlorohydrate, Isoceteth - 20. Paraffinum Liquidum, Butylene Glycol, Glyceryl Iso - stearate, Parfum, Persea Gratissima Oil, Maris Limus Extract, Ostrea Shll Extract, PEG-150 Distearate, Propylene Glycol, Geraniol, Benzyl Alcohol."
3660005273006,,"aqua/water/eau glycerin coco-caprylate/caprate, stearyl alcohol sesamum indicum (sesame) seed oil: peg-100 stearate glyceryl stearate dimethicone - aloe barbadensis leaf juice - parfum/fragrance butyrospermum parkii (shea) butter cocos nuci - fera (coconut oil ethylhexyl - glycerin: acrylates/c10-30 alkyl acrylate crosspolymer xanthan gum sodium ben - zoate sodium cocoyl isethionate, coumarin-hexyl cinonamal - sodium sulofite tocopherol sodium hydroxide"
8720181091810,prodent fresh gel,"4, long-lasting fresh hero prodent and doctors of the world work together to access oral care for everyone! for more information, scan the qr code below, doctors of the toothpaste, contains sodium fluoride (1450 ppm f), for children aged six years or younger, do not use more toothpaste than the size of a there make sure they swallow as little toothpaste as possible, consult (dentist if your child uses fluoride in another form, ingredients: aqua, hydrogenated starch hydrolysate,  hydra silica, peg-32, sodium lauryl sulfate, aroma, cellulose gum, be alcohol, sodium fluoride, sodium saccharin, ci 42051, fdic 1,* - 75mle , with water while brushing world the fdi recognizes that brushing teeth twice a day with fluoride toothpaste like that of prodent fresh gel is beneficial for the health of your teeth, b 720181 091810 &gt; call toll free 0800-0200523 oral care unilever ra:  455 3013 al: en www,unilever,com www,prodent anal 12m 68659055 uni"
309975424027,REVLON  make up,"revlon colorstay' pressed powder • sets makeup for a shine free finish that lasts all day, • oil-free, non-irritating, won't clog pores, • directions: smooth on after makeup application to set, poudre pressée fixe le maquillage pour un fini anti-brillance qui dure toute la journée, sans huile, non irritante et n'obstrue pas les pores, • mode d'emploi : appliquer après le maquillage pour le fixer,  compact shine-free face powder that stays all day, oil-free, non-irritating, pore free, • how to use: apply gently after foundation to seal, ingredients/ingredients/ingredients: talc, zinc stearate, c12-15 alkyl benzoate, zea mays (corn) starch, polyethylene, phenyl trimethicone, nylon-12, kaolin, synthetic fluorphlogopite, ethylhexylglycerin, methicone,  lecithin, triethoxycaprylylsilane, silica, phenoxyethanol, may contain/peut contain / may contain ( /-): [iron oxides (ci 77491, 77492, 77499), titanium dioxide (ci 77891)], no1160 *bound/lie/included matte finish spf 15 revlon colorstay 24 hrs combination/oily skin revlon colorstay&quot; revlon colorstay™ makeup fond by teint face foundation light pâle in 2 formulas for your skin type in 2 formules pour votre type de peau in 2 formulas for each skin type ,  combination/oily mixte/grasse mixto/greasy ,normal/dry normale/sèche normal/seco revlon colorstay™m full coverage concealer anticernes haute couvrance face corrector full coverage 3 0997542402¹ 7 24m ©2019 revlon cons, prod, corp,, n,y,, ny 10004, revlon, nw1 7qx, uk, beautyge, s,l,, 08940 barcelona, spain, made in u,s,a, with u,s,  and non-u,s, components, / fabriqué aux é,-u, avec des pièces des é,-u, et de l'étranger, / hecho en e,u,a, con componentes de e,u,a, y/o extranjeros, imp, por beautyge mexico s,a, de c,v, y dist, en méxico by: revlon s,a, de c,v, both with address at: insurgentes sur 2453 of 101 c, p, 01090, méxico, cdmx, producto imp, de u,s,a, por: revlon overseas corp,, c,a, rif: j-00031312-1 y/o corporación rocosme 2012, c,a, rif: j-40041757-0y dist, por: revlon overseas corp,, c,a, y/o corporación rocosme 2012, c,a,caracas, venezuela, n,s,o, pc-x-xx,xxx-ve cpe xxxxxxxxxxxx, imp, new revlon argentina s,a,- legajo n° 2266 - m,s res, 155/98 - customer service center: 0800-77738566, revlon,com 2237682026 7246682026 16te"
17000092645,dial cherry blossom hand soap,"conçues avec des revitalisants hydratants et des nettoyants doux pour un nettoyage parfaitement équilibré. directions:pump into hands, lather, rinse well mode d'emploi : actionner la pompe, faire mousser le savon dans les mains et bien rincer. ingredients/ingrédients: aqua (water, eau) lauramidopropylamine oxide glycerin cetrimonium chloride. lauramine oxide peg-120 methyl glucose dioleate citric acid polyacrylate-1 crosspolymer glycol distearate sodium chloride sodium benzoate • parfum (fragrance) laureth-4. cocamidopropyl betaine myristamidopropylamine oxide dimethyl lauramine tetrasodium edta. lactic acid benzoic acid • dimethyl myristamine ci 17200 (red 33) www.dialsoap.com www.dialsoap.ca ?1-800-258-dial (3425) henkel ⓡ,md,tm,mc,c2020 usa & can empty & discard pump videz et jetez la pompe plastic plastique bottle bouteille hankol corporation, how2recycle.info"
769915193688,ordinary suncream,"aqua (water), cyclopentasiloxane, zinc oxide, titanium dioxide, glycerin, peg-10 dimethicone, helianthus annuus seed oil, peg-9 polydimethylsiloxyethyl dimethicone, caprylic/capric triglyceride, hexyl laurate, dimethicone/peg-10/15 crosspolymer, polyglyceryl-4 isostearate, astaxanthin, disodium uridine phosphate, ethyl ferulate, rosmarinus officinalis leaf extract, tasmannia lanceolata fruit/leaf extract, haematococcus pluvialis extract, picea mariana bark extract, arginine, aspartic acid,  glycine, alanine, serine, valine, isoleucine, proline, threonine, histidine, phenylalanine, sodium pca, pca, sodium lactate, glucose, maltose, fructose, trehalose, urea, allantoin, sodium hyaluronate, linoleic acid, oleic acid, phytosteryl canola glycerides, palmitic acid, stearic acid, isochrysis galbana extract lysolecithin, lecithin, triolein, pentylene glycol, dipropylene glycol, polyglyceryl-10 oleate, polyglyceryl-5 trioleate, polyglyceryl-10 stearate, tocopherol, alumina, citric acid,  trisodium ethylenediamine disuccinate, sodium chloride, sodium hydroxide, phenoxyethanol, chlorphenesin"
7794640172489,crema corporal,"hinds
rosa formula with
double vitamin a
how to use: apply gender-
gently rubbing the skin
until absorbed, warnings:
keep out of reach of children,
do not use if you have a history of allergies to
some of its components, emulsion
body, it is not recommended for use on the face, if
skin irritation appears, discontinues the use of
emulsion, this product is not formulated to
use in children, keep below 30 c,
ingredients: aqua"
605388627728,St.John's Wort,"St. John's wort(aerial part)  extract
(Hypericum perforatum)
(standardized for 0.3% hypericin)
Maltodextrin, Talc, Magnesium Stearate, Sipernat."
70501110485,,"water, dimethicone, glycerin, cetearyl olivate, polyacrylamide, sorbitan olivate, phenoxyethanol, dimethicone/vinyl dimethicone crosspolymer, synthetic beeswax, c13-14 isoparaffin, dimethiconol, dimethicone crosspolymer, chlorphenesin, laureth-7, carbomer, sodium hyaluronate, ethylhexylglycerin, c12-14 pareth-12, sodium hydroxide questions? 800-582-40483b outside us, dial collect 215-273-8755 or visit www,neutrogena,com"
3574661137292,Gel douche,"La Verveine et le Citron du Petit Marseillais Ne en Provence, Le Petit Marseillais a sélectionné des ingrédients gorgés de soleil pour des douches qui sentent bon la nature. Leur formule est extra douce pour la peau. Notre Verveine est cueillie à la main sous le soleil du Sud de la France, pour s'associer à notre citron gorgé du soleil de Sicile. PH neutre pour la peau Testé sous contrôle dermatologique Ingrédients de la base lavante facilement biodégradables Enrichi en agent hydratant d'origine végétale www.lepetitmarseillais.be/www.lepetitmarseillais.ch Le Petit Marseillais IJzerkruid & citroen Le Petit Marseillais is een kind van de Provence. Daarom kiest het zonnige ingrediënten met natuurlijke aroma's voor zijn doucheproducten. Hun samenstelling is extra zacht voor de huid. Ons lJzerkruid wordt met de hand geplukt onder de Zuid-Franse zon en gemengd met onze citroen, die boordevol Siciliaanse zon zit. pH-huidneutraal Getest onder dermatologisch toezicht De ingrediënten van de reinigende basis zijn makkelijk bioafbreekbaar Verrijkt met een hydraterend bestanddeel op plantaardige basis www.lepetitmarseillais.be Le Petit Marseillais Eisenkraut & Zitrone Die französische Provence ist die Heimat von Le Petit Marseillais, daher enthalten die Duschprodukte ausgewahite, sonnenverwöhnte Inhaltsstoffe, die natürlich gut duften. Die Formeln sind extra mild zur Haut. Unser Eisenkraut wird unter der Sonne Südfrankreichs von Hand geerntet und mit der in der sizilianischen Wärme gereiften Zitrone vermischt. PH-hautneutral Dermatologisch getestet Die Inhaltsstoffe der Reinigungsbasis sind leicnt IOTOgisch abbaubar Angereichert mit feuchtigkeitsspendenden Wirkstoffen pflanzlichen Ursprungs www.lepetitmarseillais.ch (Le Petit Marseillais® Doccia Gel Extra Delicato Verbena e Limone pH neutro per la pelle Dermatologicamente testato Ingredienti del detergente facilmente biodegradabili Arricchito con un agente idratante di origine vegetale www.lepetitmarseillais.it ก คคกต"
7891024137895,,"Calcium Carbonate, Aqua, Sorbitol, Sodium Lauryl Sulfate, Hydrated Silica, Aroma, Sodium Monofluorophosphate, Cellulose Gum, Xanthan Gum, Sodium Carbonate, Benzyl Alcohol, Sodium Saccharin, Sodium Bicarbonate, Činnamal, Eugenol, Limonene."
8902979002035,Chik shampoo,"black tea, bhringraj oil"
5057753285845,,burning marmo actitrees for cheaver gree acees copolmer alcant passium sonate porquatemun-tactic 500m
4305615574080,Prokudent Kräuter Zahncrème,"Aqua, Hydrated Silica, Sorbitol, Propylene Glycol, Glycerin, Urea, Sodium C14-16 Olefin Sulfonate, Cellulose Gum, Aroma, Trisodium Phosphate, Sodium Fluoride, Sodium Saccharin, Limonene, Chamomilla Recutita Flower Extract, Salvia Officinalis Leaf Extract, Zinc Chloride, CI 77891."
3701068300015,Huile de jojoba,"StWAONOStA CHINENSIS 000% DHUILE DE JOJOBA PURE, CERTIFIÉE BIO PAR BDIH SELON COSMOS. INDROIENTS: SINSMONDSIA PURE COLD PRESSED JOJOBA ORGANIC BY BDIH / COSMOS.STANDARD). 701068 300015"
667555509497,b&bw champange toast body cream,"WATER (AQUA, EAU), GLYCERIN CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERYL STEARATE SE. FRAGRANCE (PARFUM), ISOHEXADECANE, DIMETHICONE C12-15 ALKYL BENZOATE, CETYL ALCOHOL, PALMITIC ACIO STEARIC ACID, PEG-100 STEARATE, TRIETHANOLAMINE PETROLATUM, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, DIAZOLIDINYL UREA, DISODIUM EDTA SODIUM HYALURONATE, BHT, SODIUM DEHYDROACETATE TOCOPHEROL, THEOBROMA CACAO (COCOA) SEED BUTTER BUTYROSPERMUM PARKII (SHEA) BUTTER, COCOS NUCIFERA (COCONUT) OIL ALOE BARBADENSIS LEAF EXTRACT UMONENE, LINALOOL, CITRAL, BENZYL ALCOHOL Bath & Body Works, Distr. 05"
667555509459,b&bw champange toast shower gel,"WATER (AQUA, EAU), SODIUM LAURYL SULFATE, TEA-LAURYL SULFATE, LAURAMIDOPROPYL BETAINE, OLETH-10, FRAGRANCE (PARFUM), SODIUM LAURETH SULFATE, LAURAMIDE MIPA, LAURAMIDE MEA, DIPROPYLENE GLYCOL, POLYSORBATE 20, SODIUM PCA, CITRIC ACID, ALOE BARBADENSIS LEAF JUICE, 
, HYDROXYPROPYL METHYLCELLULOSE, PEG-40 CASTOR OIL, POLYQUATERNIUM-7, TRIETHYLENE GLYCOL, TETRASODIUM EDTA, BENZYL ALCOHOL, PROPYLENE GLYCOL, TOCOPHERYL ACETATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, METHYLCHLOROISOTHIAZOLINONE, 30590516 METHYLISOTHIAZOLINONE, BHT, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, ETHYLHEXYL METHOXYCINNAMATE, PPG-12-BUTETH-16, PEG-150 PENTAERYTHRITYL TETRASTEARATE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, LIMONENE, LINALOOL, RED 40 (CI 16035), YELLOW 5 (CI 19140), RED 33 (CI 17200). Bath & Body Works, Distr 67555509459"
4061462222702,lacura sun 50  sensitive sun lotion,"aqua, c12-15 alkyl benzoate, alcohol denat,, octocrylene, glycerin, butyl methoxydibenzoylmethane, diethylamino hydroxybenzoyl hexyl benzoate, titanium dioxide (nano), dibutyl adipate, vp/hexadecene copolymer, bis-ethylhexyloxyphenol methoxyphenyl triazine, tocopheryl acetate, triacontanyl pvp, panthenol, caprylyl glycol, acrylates/c10-30 alkyl acrylate crosspolymer, xanthan gum, dimethicone, carbomer, silica, aloe barbadensis leaf juice powder, sodium hydroxide, citric acid, disodium edta,  recycling information: bottle plastic widely recycled"
5900998006556,Tropical Coconut & Shea Butter Shower Gel,"aqua, sodium laureth sulfate, cocamidopropyl betaine, parfum, cocos nucifera (coconut) fruit extract, butyrospermum parkii (shea) butter, sodium benzoate, tetrasodium glutamate diacetate, lactic acid, glycol distearate, glyceryl oleate, hydroxypropyl methylcellulose, peg-200 hydrogenated glyceryl palmate, peg-7 glyceryl cocoate, polyquaternium-7, peg-6 caprylic/capric glycerides, sodium chloride, propylene glycol, ci 60730, recycle cap on"
4058172434068,Pflege- & Massageöl sensitive,"INGREDIENTS/SASTOJCI: HELIANTHUS ANNUUS SEED OIL, PRUNUS AMYGDALUS DULCIS OIL, CHAMOMILLA RECUTITA FLOWER EXTRACT, BISABOLOL TOCOPHEROL,  TOCOPHERYL ACETATE, PARFUM."
8714789921006,Meridol,"meridol balm for your gums often bacteria grow on the gums, they are the main cause of inflammation of the gums, this can often occur at the same time with tooth discoloration, meridol® soft white žahnpasta fight the bacterial cause arise not only the symptoms, the tooth nourishing formula acts effectively and gently like a balm, it keeps the gums healthy, the natural white of the teeth is preserved and the tooth can be removed discoloration, gum inflammation before you protects: inflammation of the gums • bleeding gums • receding gums • periodontal disease • plaque formation , tooth decay • tooth discoloration"
620554002802,propolis,"cellulose , micro cristalline ,capsule de gélatine (gélatine , eau purifiée) silice, stéarate de magnésium végétal"
9421903982032,grin toothpaste,"glycerine (palm-free), silica, aqua (water), xylitol, natural fruit flavour, lauryl glucoside (palm-free), xanthan gum, grapefruit seed extract, aloe barbadensis (aloe vera) leaf extract, sodium chloride (nz fine sea salt), helianthus annuus (sunflower) seed oil, calendula officinalis flower extract"
667556796483,A Thousand Wishes,"water (aqua, eau), cyclopentasiloxane, cetyl ceteareth-20, stearyl alcohol, dimethiconol, stearic acid, glycerin, fragrance (parfum), dimethicone, petrolatum palmitic acid, methylparaben, diazolidinyl urea, carbomer, butyrospermum parkii (shea) butter, sodium hydroxide, propylparaben, cocos nucifera (coconut) oil, disodium edta, butylparaben, tocopheryl acetate, panthenol, aloe barbadensis leaf juice, hexyl cinnamal, benzyl salicylate, linalool, limonene hydroxycitronellal, alpha-isomethyl  ionone, citronellol, benzyl benzoate, benzyl alcohol, coumarin, red 4 (ci 14700), ext, violet 2 (ci 60730), red 33 (ci 17200), bath , body works, distr, 95 west main street, new albany, oh 43054 1-800-395-1001 shop behandbodyworks,com pat, www,winc,com/patents 0 667556 796483 $14,50"
22796910141,teatree,"sulfate free surfactants hair care system why you want il this unique blend with active ingredients creates s three-in-one decadent treat. all you need for moist, smooth and seductive hair in one iresistible formula. por qué la necesita.. esta mezcla única con ingredientes activos crea un tratamiento decadente tres en uno. es fodo lo que necesita para un cabello humectado, suave y seductor en una fórmula irresistible. what you do... apply shampoo generously to wet hair, massage into a lather ough to ends, then rinse the hair thoroughly. after shampooing, follow with conditioner. waming: avoid contact with eyes. if contact occurs rinse mediately. for best results use in conjunction with other ogx products. ebe hacer. aplique champú de manera generosa en el cabello húmedo. ee hasta formar espuma y cubrir las puntas, y luego enjuague por compleio aplique acondicionador. advertencia: evite el contacto con los ojos. sier cae en los ojos enjuaque de inmediato. para obtener mejores resultaoos, icelo junto con otros productios de ogx. &quot;includes shampoo and conditioner /nuestras botelas son ecológicas, fabricadas con materiales a base s reciciadas.&quot;incluye champu y acondicionador thoud eco-triendly, manufactured with materials containing recycled post-consumer resin sodium chioride, ppg-2 htydroxyethyl coco/isostearamide, melaleuca alternifolia (tea tree) leaf oil, tein, mentha plperita (peppermin ol dimethicone amodimethicone lyquatemium-10, cetrimonium chioride, sodium cocoyl isethionate, glycol stearate, laureth-4, qual, sodium c14-16 olefin sulfonate cocamidopropoyl betaine, coco-betaine yzed laureth-23, trideceth-12, onium chioide, etnyl glucose dioleate pfene glyco, butylene glycol ce acd, teirasodium edta, dmom hydarsoin, diazolidiny guar peg lodopropyny bus 1 (c 42090), fragrance yellow 5 (cl 19140). not tested on animals made in usa queetions? ogxtbeauty.com"
9002859079184,,"Süßungstel: E420, E965, E967, E91, E950; Kaumasse Filistoff E170; Amen, Stabilisator: E414; Saureregulator: E500 Emulgator: E322, Uberzugsmittel: E903. Enthalt Aspartam (eine Phenylalaninquelle). Kann bei übermäßigem Verzehr abführend wirken hergestellt in der Türkei. Sorbit aus der EU. Trocken und vor Wärme geschützt agen"
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,"Aqua, Hydrogenated Starch Hydrolysate, PEG-40 Hydrogenated Castor Oil, Potassium citrate, Glycine, Sodium benzoate, Aroma, Citric acid, Zinc Sulfate, Sodium Saccharin, Sodium Fluoride, Citrus Limon (Lemon) Juice, Propylene glycol, Aloe Barbadensis Leaf Extract, Limonene, CI 42051, CI 47005"
381370012979,Daily moisturizing body wash,"water, glycerin, cocamidopropyl betaine, sodium laureth sulfate, avena sativa (oat) kernel flour, citric acid, sodium chloride, sodium benzoate, guar hydroxypropyltrimonium chloride, fragrance, glycol distearate, polyquaternium-10, tetrasodium edta, myristyl alcohol, avena sativa (oat) kernel oil, avena sativa (oat) kernel extract, sodium hydroxide ouestiouo"
381371192915,Stress relief moisturizing lotion,"water, glycerin, distearyldimonium chloride, petrolatum, sopropyl palmitate, cetyl alcohol, dimethicone, avena satia cal) kernel flour, benzyl alcohol, fragrance, sodium chloride"
381370036012,Daily moisturizing lotion,"AVEENOⓇ ACTIVE NATURALS® formulated to reveal naturally healthy-looking skin, Ingredients derived from nature and scientifically Colloidal Oatmeal Avoine colloïdale pour dévoiler une peau à l'éclat naturellement sain, Ingrédients de source naturelle et scientifiquement formulés jest pour formulée avec de l'avoine colloïdale ACTIVE NATURALS commandée par les dermatologues, cette lotion hydratante nourrissante te la journée, Utilisez la lotion hydratante quotidienne AVEENOⓇ entenir l'hydratation pendant 24 heures et laisser la peau douce et lie e belle peau d'apparence saine jour après jour, MODE D'EMPLO lquer tous les jours au besoin, MISE EN GARDE: Pour u terme seulement, on-greasy Soulage la sécheresse cutanée Hydrate pendant 24 heures Sans parfum ist recommended Non grasse GREDIENTS: Water (eau), Glycerin, Distearyldimonium Chloride, Petrolatum propyl Palmitate, Cetyl Alcohol, Dimethicone, Avena Sativa (Oat) Kerne Benzyl Alcohol, Sodium Chloride, Made with Canadian oats/Produ qué avec de l'avoine du Canada, “Aveeno® er depuis plus de years ans 70 de par les dermatologues by/mporté par : N,JOHNSON INC, Canada L3R 5L2 30030359 pour N"
381370036029,Active Naturals Daily Moisturizing Lotion,"dimethicone, water, glycerin, distearyldimonium chloride, petrolatum, isopropyl palmitate, cetyl alcohol, avena sativa (oat) kernel flour, benzyl alcohol, sodium chloride"
381370036005,Daily moisturizing lotion,"moisture to help prevent and protect dry skin, eaving your skin soft, smooth aveeno nd naturally healthy-looking the dermatologist recommended for over 60 years, er aveeno active naturals, simply put, enaturals are ingredients derived from nature and ormulated to reveal skin's natural health and beauty, essential active naturals: skin-soothing natural colloidal oatmeal ts drug facts (continued) edient purpose other information store at ,skin protectant room temperature, inactive ingredients water, glycerin, distearyldimonium chloride, petrolatum, isopropyl palmitate, cetyl alcohol, avena sativa (oat) kernel flour, benzyl alcohol, sodium chloride questions? call toll-free 866-4aveeno or 215-273-8755 (collect) www,aveeno,com revent and temporarily napped or cracked skin nd protect from the drying cold weather r external use only, product do not get e and ask a doctor sens symptoms ys or clear up and a few days, do not puncture wounds serious burns ach of children, medical help or control center 5, 00"
19100110656,Lotion,"petrolatum, stearic acid, c12-15 alkyl benzoate, aluminum starch octenylsuccinate, dimethicone, ceteareth-20, allantoin, methylparaben, phenoxyethanol arginine, sodium hydroxide, ethylparaben, carbomer, fragrance, panthenol, lecithin, pentylene glycol, alcohol, ascorbyl palmitate, tocopherol."
7503027645078,agua micelar,"Ingredientes: Agua Laun Eter Sultato de
Sodio, Glicerina, Propilenglicol, Extracto de
Rosa (Rosa Canina) Fragancia, Meticioroiso-
tiazolinona, Metilisotiazolinona, EDTA Disodico,
D"
8710604789080,SIGNAL Bain de Bouche Bio Protection Naturelle Menthe 250ml,"Aqua, Hydrogenated Starch Hydrolysate, Mentha Piperita Leaf Water*, Xylitol, Aloe Barbadensis Leaf Juice*, Sodium Citrate, Sodium Benzoate, Aroma, Chamomilla Recutita Flower/Leaf/Stem Water*, Potassium Sorbate, Sodium Fluoride, Citric Acid, Stevia Rebaudiana Extract, Lactic Acid, Limonene. *Ingrédients issus de l'Agriculture Biologique."
6001087368216,Ponds,"INGREDIENTS/INGREDIENTES: Aqua, Octocrylene, Ethylhexyl Salicylate, Stearic Acid, Niacinamida
Cyclohe asiloxane, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Glyceryl Stearate,
PEG-100 Stearate, Glycerin, Titanium Dioxide, Potassium Cetyl Phosphate, Cetyl Alcohol,
Phenoxyethanol, Parfum, Carbomer, Sodium Ascorbyl Phosphate, Hexylresorcinol, Methylparaben,
Menthyl Lactate, Allantoin, Potassium Hydroxide, Silica, Propylparaben, Disodium EDTA,
Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cyclomethicone, PVP, Cyclopentasiloxane, Aluminum
Hydroxide, Tocopheryl Acetate, Hydroxystearic Acid, Dimethicone, BHT/Butylated Hydroxytoluene,
Triethoxysilylethyl Polydimethyisiloxyethyl Dimetnicone,
isopropyl Titanium Triisostearate, Palmitic Acid, Arachidic Acid,
CI 77491, Alpha-Isomethyl lonone, Benzyl Acetate, Benzyl Alcohol,
Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol,
Geraniol, Hexyl Cinnamal, Limonene, Linalool, Linalyl Acetate.
NET CONTENT
Cont. Neto
50ml
Experience the expertise at
www.ponds.com"
7937378068536,Elibliss ubtan face wash,"Purified Water, Cocamidopropyl Betaine, Sodium Lauroyl Saccosinate, Disodium Cocoamphosiacetate, Glycerin (Vagetable Derived), Turmeric Extract, Sandal Extract, Rose Water, Saffron Extract, Sodium PCA, Tocopheryl Acetate Vitamin E), Phenoxyethanol, Ethylhexylglycerin, ChloropheNesin, Disodium EDTA, Mulberry Extract, Sugarcane Extract, Orange Extract, Sugermapel Extract, Lemon Extract, AHAS & Fragrance."
1013002015568,Toallitas humedas,"otificacion Sanitaria Obligatoria: NSOC96539-19CO.
Composicion: Viscosa, Poliester, Locion
gredientes: Aqua, Glycerin, Phenoxyethanol, Sodium Benzoate, Citric Acid, Potassium Sorbate, Fragrance, Ethylhexylglycerin, Decyl Glucoside
copheryl Acetate, Aloe Barbadensis Leaf Juice.
TUccion de uso: Abra la etiqueta adhesiva superior hacia arriba para tomar las togllas humedas Cierre cuidadosamente la bolsa con la"
3331300042061,,"AQUA, HYDROGENATED STARCH HYDROLYSATE, HYDRATED SILICA, GLYCERIN, ALUMINA, SODIUM LAURYL SULFATE, PEG-12, PERLITE, PENTAPOTASSIUM TRIPHOSPHATE, PENTA - SODIUM TRIPHOSPHATE, SODIUM MONO - FLUOROPHOSPHATE, CELLULOSE GUM, SODIUM SACCHARIN, COCAMIDOPROPYL BETAINE, SODIUM BENZOATE, AROMA, LIMONENE, CI 74160, CI 77891. Contient du monofluorophosphate de sodium. Ne convient pas à l'enfant de moins de 7 ans. Contains sodium monofluorophosphate. Not suitable for children under 7 years. Contiene monofluorofosfato de sodio. No indicado para niños menores de 7 años. Bevat natriummonofluorofosfaat. Niet geschikt voor kinderen onder de 7 jaar."
819265006395,Collagen,"Directions: Apply a sufficient amount of
lotion onto cleansed face, neck and
hands. Gently massage into skin using
upward circular motions, paying special
attention to the wrinkles, until fully
absorbed. Use daily.
LOT 31689A"
810400031180,Vitamin C ferulic acid,"de nellow 10, red 4, red 33 podients: water (aqua), glycerin, pyrus malus (apple) fruit extract, peg-12 coution: for external use only, keep out of reach of children, directions: mist onto face and neck wih closed eyes as needat lot 11011"
854049002453,Cleansing balm,"(CALENDULA) EXTRACT&quot;, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, ASPALATHUS LINEARIS (ROOIBOS) LEAF INGREDIENTS WATER (AQUA), SODIUM COCOYL ISETHIONATE, GLYCERYL STEARATE SE, HYDROXYPROPYL STARCH PHOSPHATE, COCOS NUCIFERA (COCONUT) OIL , GLYCERYL OLEATE, GLYCERIN, PHENETHYLALCOHOL, HYRDOLYZED JOJOBA ESTERS, DISODIUM COCO-GLUCOSIDE CITRATE, SODIUM LAUROYL LACTYLATE, GLYCERYL CAPRYLATE, SCLEROTIUM GUM, ETHYLHEXYLGLYCERIN, JOJOBA ESTERS, SODIUM LEVULINATE, SODIUM ANISATE, ATHEMIS NOBILIS (CHAMOMILE) FLOWER OIL, GLYCEROPHOSPHOINOSITOL CHOLINE, ISOMALT, ARGANIA SPINOSA (ARGAN) SPROUT CELL EXTRACT, PHOSPHOLIPIDS, SODIUM BENZOATE, PAEONIA LACTIFLORA (PEONY) CELL CULTURE EXTRACT, EUTERPE OLERACEA FRUIT (ACAI) EXTRACT&quot;, RUBUS FRUTICOSUS (BLACKBERRY) FRUIT EXTRACT&quot;, PUNICA GRANATUM (POMEGRANATE) EXTRACT&quot;, ROSA CANINA TRUIT (ROSEHIP) EXTRACT&quot;, CALENDULA OFFICINALIS FLOWER GALENDULA) EXTRACT*. CHAMOMILLA RECUTITA (MATRICARIA) CAUTION"
41167093818,Rinse,"inactive ingredients calcium disodim edta, cetylpyridinium chloride, diso-lim phosphate, flavor, green 3, poloxamer a07, puiysorbate 20, potassium sorbate, propylene glycol, sodium benzoate, sodium phosphate, sorbitol, sucralose, water, yellow 5"
72140636081,Healing ointment,"petroleum (41%) mineral ol, ceresin, lanolin alcohol, panthenol, glycerin, bisabolol"
33200187707,Toothpaste,"drug facts (continued) directions do not swallow supervise children as necessary until capable of using without supervision • rinse away toothpaste residue thoroughly after brushing adults and children 2 years and older children under 6 years children under 2 years brush teeth thoroughly after meals or at least twice a day, or use as directed by a dentist or physician instruct in good brushing and rinsing habits (to minimize swallowing) ask a dentist or physician inactive ingredients sodium bicarbonate (baking soda), peg-8, peg/ppg 116/66 copolymer, sodium carbonate peroxide, tetrasodium pyrophosphate, silica, sodium saccharin, flavor, water, sodium lauryl sulfate, sodium lauroyl sarcosinate. questions or comments? call 1-800-786-5135 mon.-fri. 9am-5pm et or visit www.myoralcare.com g, nj 08628 u.s.a. made in the usa with us and foreign materials. pcfc-18770-09 72019357 *in har areas to a lea toothp **data"
33200197935,Essentials,"propylene glycol, water, sodium stearate, sodium bicarbonate (baking soda), coriandrum sativum fruit oil, rosmarinus officinalis leaf oil, lavandula hybrida oil, fragrance, ethylhexlglycerin, octenidine hcl, tetrasodium, edta, allantonin"
72140032630,Healing ointment,"mineral oil, ceresin, lanolin alcohol, panthenol, glycerin, bisabolol."
72140025151,Lip repair,"octyldodecanol, ricinus communis (castor) seed oil, beeswax, bis-diglyceryl polyacyladipate-2, butyrospermum parkii (shea) butter, helianthus annuus (sunflower) seed wax, hydrogenated castor oil, panthenol, dimethicone, water, tocopheryl acetate, simmondsia chinensis (jojoba) seed oil, tocopherol, ascorbyl palmitate."
608503010085,Herbal Armor,"all terrain® represents that this product qualifies for exemption from registration with epa under fifra ca reg, no, 1051149-30003-aa 5 08503 01008 96 www,allterrainco,com"
